txt,confidence,vertices,boundBox,slopes,font,word_len,direction,center_point,crop_idx,Left,Top
THE,100,"[(973, 414), (974, 431), (960, 432), (959, 415)]","{'Width': 15, 'Height': 18, 'Left': 959, 'Top': 414}","(-17.0, 0.071, -17.0, 0.071)",14.035668847618199,17.029386365926403,vertical,"(966.5, 423.0)","(1, 1)",959,414
REAL,100,"[(975, 434), (977, 458), (963, 459), (961, 435)]","{'Width': 16, 'Height': 25, 'Left': 961, 'Top': 434}","(-12.0, 0.071, -12.0, 0.071)",14.035668847618199,24.08318915758459,vertical,"(969.0, 446.5)","(1, 1)",961,434
MONSTERS,100,"[(976, 459), (980, 509), (967, 510), (963, 460)]","{'Width': 17, 'Height': 51, 'Left': 963, 'Top': 459}","(-12.5, 0.077, -12.5, 0.077)",13.038404810405298,50.15974481593781,vertical,"(971.5, 484.5)","(1, 1)",963,459
BARDHAN,100,"[(980, 203), (983, 244), (969, 245), (966, 204)]","{'Width': 17, 'Height': 42, 'Left': 966, 'Top': 203}","(-13.667, 0.071, -13.667, 0.071)",14.035668847618199,41.10960958218893,vertical,"(974.5, 224.0)","(1, 1)",966,203
QUALLEN,100,"[(983, 246), (986, 285), (972, 286), (969, 247)]","{'Width': 17, 'Height': 40, 'Left': 969, 'Top': 246}","(-13.0, 0.071, -13.0, 0.071)",14.035668847618199,39.11521443121589,vertical,"(977.5, 266.0)","(1, 1)",969,246
MYSTERIES,100,"[(986, 294), (989, 346), (975, 347), (972, 295)]","{'Width': 17, 'Height': 53, 'Left': 972, 'Top': 294}","(-17.333, 0.071, -17.333, 0.071)",14.035668847618199,52.08646657242167,vertical,"(980.5, 320.5)","(1, 1)",972,294
STOPLING,100,"[(987, 583), (990, 621), (976, 622), (973, 584)]","{'Width': 17, 'Height': 39, 'Left': 973, 'Top': 583}","(-12.667, 0.071, -12.667, 0.071)",14.035668847618199,38.118237105091836,vertical,"(981.5, 602.5)","(1, 1)",973,583
UNWRAPPED,100,"[(989, 348), (993, 405), (980, 406), (976, 349)]","{'Width': 17, 'Height': 58, 'Left': 976, 'Top': 348}","(-14.25, 0.077, -14.25, 0.077)",13.038404810405298,57.14017850864661,vertical,"(984.5, 377.0)","(1, 1)",976,348
&,100,"[(990, 627), (991, 644), (978, 645), (977, 628)]","{'Width': 14, 'Height': 18, 'Left': 977, 'Top': 627}","(-17.0, 0.077, -17.0, 0.077)",13.038404810405298,17.029386365926403,vertical,"(984.0, 636.0)","(1, 1)",977,627
:,100,"[(993, 404), (993, 408), (980, 409), (980, 405)]","{'Width': 13, 'Height': 5, 'Left': 980, 'Top': 404}","(1000.0, 0.077, 1000.0, 0.077)",13.038404810405298,4.0,vertical,"(986.5, 406.5)","(1, 1)",980,404
THE,100,"[(993, 409), (994, 429), (981, 430), (980, 410)]","{'Width': 14, 'Height': 21, 'Left': 980, 'Top': 409}","(-20.0, 0.077, -20.0, 0.077)",13.038404810405298,20.024984394500787,vertical,"(987.0, 419.5)","(1, 1)",980,409
REAL,100,"[(995, 430), (996, 453), (983, 454), (981, 431)]","{'Width': 15, 'Height': 24, 'Left': 981, 'Top': 430}","(-23.0, 0.077, -11.5, 0.071)",13.537036829011749,23.054260813836535,vertical,"(988.75, 442.0)","(1, 1)",981,430
MONSTERS,100,"[(996, 455), (999, 507), (986, 508), (983, 456)]","{'Width': 16, 'Height': 53, 'Left': 983, 'Top': 455}","(-17.333, 0.077, -17.333, 0.077)",13.038404810405298,52.08646657242167,vertical,"(991.0, 481.5)","(1, 1)",983,455
AMERICA,100,"[(1038, 536), (1104, 536), (1104, 555), (1038, 555)]","{'Width': 66, 'Height': 19, 'Left': 1038, 'Top': 536}","(-0.0, 1000.0, 0.0, 1000.0)",19.0,66.0,horizontal,"(1071.0, 545.5)","(1, 1)",1038,536
UNIQA,100,"[(1107, 282), (1101, 445), (1040, 443), (1046, 280)]","{'Width': 67, 'Height': 165, 'Left': 1040, 'Top': 280}","(27.167, -0.033, 27.167, -0.033)",61.032778078668514,163.11039206623224,vertical,"(1073.5, 362.5)","(1, 1)",1040,280
FAVREAUS,100,"[(1047, 229), (1124, 229), (1124, 243), (1047, 243)]","{'Width': 77, 'Height': 14, 'Left': 1047, 'Top': 229}","(-0.0, 1000.0, 0.0, 1000.0)",14.0,77.0,horizontal,"(1085.5, 236.0)","(1, 1)",1047,229
MICHAE,100,"[(1049, 133), (1111, 133), (1111, 147), (1049, 147)]","{'Width': 62, 'Height': 14, 'Left': 1049, 'Top': 133}","(-0.0, 1000.0, 0.0, 1000.0)",14.0,62.0,horizontal,"(1080.0, 140.0)","(1, 1)",1049,133
DYSON,100,"[(1056, 168), (1110, 168), (1110, 179), (1056, 179)]","{'Width': 54, 'Height': 11, 'Left': 1056, 'Top': 168}","(-0.0, 1000.0, 0.0, 1000.0)",11.0,54.0,horizontal,"(1083.0, 173.5)","(1, 1)",1056,168
LITTLE,100,"[(1056, 613), (1086, 613), (1086, 622), (1056, 622)]","{'Width': 30, 'Height': 9, 'Left': 1056, 'Top': 613}","(-0.0, 1000.0, 0.0, 1000.0)",9.0,30.0,horizontal,"(1071.0, 617.5)","(1, 1)",1056,613
MARC,100,"[(1059, 212), (1107, 212), (1107, 224), (1059, 224)]","{'Width': 48, 'Height': 12, 'Left': 1059, 'Top': 212}","(-0.0, 1000.0, 0.0, 1000.0)",12.0,48.0,horizontal,"(1083.0, 218.0)","(1, 1)",1059,212
ERIC,100,"[(1065, 152), (1104, 152), (1104, 164), (1065, 164)]","{'Width': 39, 'Height': 12, 'Left': 1065, 'Top': 152}","(-0.0, 1000.0, 0.0, 1000.0)",12.0,39.0,horizontal,"(1084.5, 158.0)","(1, 1)",1065,152
DUDEN,100,"[(1173, 194), (1272, 194), (1272, 218), (1173, 218)]","{'Width': 99, 'Height': 24, 'Left': 1173, 'Top': 194}","(-0.0, 1000.0, 0.0, 1000.0)",24.0,99.0,horizontal,"(1222.5, 206.0)","(1, 1)",1173,194
Балалрцари,100,"[(1237, 320), (1219, 513), (1183, 510), (1201, 317)]","{'Width': 54, 'Height': 196, 'Left': 1183, 'Top': 317}","(10.722, -0.083, 10.722, -0.083)",36.124783736376884,193.83756085960223,vertical,"(1210.0, 415.0)","(1, 1)",1183,317
+,100,"[(1209, 596), (1207, 621), (1184, 619), (1186, 594)]","{'Width': 25, 'Height': 27, 'Left': 1184, 'Top': 594}","(12.5, -0.087, 12.5, -0.087)",23.08679276123039,25.079872407968907,vertical,"(1196.5, 607.5)","(1, 1)",1184,594
1,100,"[(1216, 239), (1230, 239), (1230, 259), (1216, 259)]","{'Width': 14, 'Height': 20, 'Left': 1216, 'Top': 239}","(-0.0, 1000.0, 0.0, 1000.0)",20.0,14.0,horizontal,"(1223.0, 249.0)","(1, 1)",1216,239
